"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63"
"Target_markdown_price",0.0925794260368457,-0.0045495287081174,-0.0849875381214715,-0.0579559517125237,0.161341314606976,-0.0157929851777299,-0.380965938921356,-0.276505352302097,0.299922149880089,-0.0167478969798173,0.0425049044080946,0.259714023497482,-0.00204131893261605,-0.0458483786823937,0.0193482273281873,-0.154373480243775,0.08784737217691,-0.0434485266641213,-0.0196273909215828,0.0598864286354859,0.0156956284162254,0.0156906469395684,-0.0641241253446762,-0.0641129859353293,0.0513171732960726,-0.106078179550662,0.0820920204288486,-0.027292704753689,0.0470441755311911,0.107105780628671,-0.122412359825247,0.0099154003774245,0.0743390123781126,0.0224322996167645,0.122968779356017,-0.566872251168661,-0.203702836653527,-0.251878886525037,-0.0602105596132009,0.0785031742244205,-0.0241956963184921,0.0282644099789649,-0.0535363310216997,-0.070763385124301,0.000937892176421707,-0.0905199164678243,-0.0070280902171068,-4.09394740330526e-16,-1.74412892982312e-15,1.22455214371375e-15,-1.31145094783847e-15,5.19546292923265e-16,9.10729824887824e-18,1.09890666444984e-16,8.35730139606139e-16,2.51263853473516e-16,1.55311961208549e-16,-1.86211723124385e-16,-2.21881974599158e-16,-4.48426018540005e-16,5.56846235788555e-16,-4.1055348140237e-16,-1.36717893950422e-16
"Target_final_price",0.175853786917973,-0.133949050707427,0.0442164544867953,-0.0701299816083754,0.113755347694095,0.0421982757501588,-0.0516954012091291,0.154692685148305,-0.0113469173170545,-0.0183812101591172,-0.0381532950964366,-0.137227590405135,-0.000687382318018265,-0.0136832398807446,-0.0755699158413109,-0.00749308189410863,0.111489078098767,0.039042185858253,-0.0855310941178909,0.0131044650989336,0.0495426944353132,0.118452061233689,0.0134475797677644,-0.0306654289193672,-0.0889151239186443,0.00255116914221054,-0.259870509250943,0.0175855998878696,0.0399014211336435,0.115833746894831,-0.235153751432638,-0.100567660321918,0.145450218131952,0.18689724148011,0.0461838700281848,0.141377591932915,-0.0236858341216752,-0.0295114531356499,-0.0329706631734066,-0.0617763528020045,-0.00789984354950654,-0.0418928355310415,-0.0190181153678615,-0.0761284948146666,-0.239444376980038,-0.478432506256592,-0.010291193786645,-0.00347862624278124,0.0451825795209162,-0.0587483343322365,-0.00827013711258174,0.109572735213459,-0.119414251953024,0.114746306425889,0.0385543603698697,0.100688820087891,-0.348083624852333,0.30369081755166,-0.0886364469118154,0.0709101164949574,-0.0284893996204921,-0.0724417199597793,-0.114830218925475
"kohl_pdt_desc_length",-0.040487022713546,0.0844464595152162,-0.0388698435986858,-0.00328741335628825,-0.0643950987536912,-0.116639768507166,-0.156550155125026,-0.162928607958076,-0.0937605561156744,-0.471566635341229,-0.0609564860232236,-0.353192393803249,0.220954055145119,0.135608038169418,-0.377947507452988,-0.287144414677111,-0.140955860431003,-0.119192318342019,-0.0757136367622596,0.143596755373749,-0.203553735309303,-0.256265532380147,-0.26696657057576,-0.0409187889638336,-0.0276636946022877,0.0858815594253533,-0.0425549108252325,0.023123438037147,-0.0458188054267249,-0.0999122998544486,-0.0575560566573918,0.00593869344339989,-0.0271061166828009,0.0113596479462919,0.0285039324285557,0.01388826720512,-0.00794408757854555,0.00469112171529745,-0.0120765081587414,-0.014208849870304,-0.00114676542320858,-0.00498579736631214,0.00209770150326273,-0.00490282986061215,0.00136759330351758,0.00387478161023938,0.000327061580071576,1.56125112837913e-17,-5.89805981832114e-17,3.03576608295941e-17,2.08166817117217e-17,-1.38777878078145e-16,-2.18575157973078e-16,7.28583859910259e-17,-6.41847686111419e-17,-3.05311331771918e-16,-1.80411241501588e-16,2.08166817117217e-17,1.89084858881472e-16,2.60208521396521e-17,2.42861286636753e-17,2.94902990916057e-17,-3.33066907387547e-16
"Amz_pdt_desc_length",0.0272922146892682,0.00996713526157384,-0.0221951033240443,0.0059334942282237,0.0939401399232943,0.00917598782169665,-0.243458770582843,0.269183157720078,0.0667344649939461,-0.218938804074124,-0.0834900003658847,-0.173173856704623,-0.418584057094696,0.515692414942575,0.43917018546335,0.091846611628155,-0.157992478086101,-0.191420253596425,-0.029024446461753,0.0275096026811791,0.010762047304314,-0.132036681251687,0.0773982465218589,0.111898038171541,-0.0374469830452254,0.0327589072984269,0.079883793240479,-0.0592696830526339,0.00611381476107146,-0.0742680372740729,-0.0161037046814184,-0.029292561012497,0.0296196114153664,0.0301315419326273,0.000147656764810593,-0.0632129012890472,-0.0143214219302356,0.00642598097895832,0.000379564848232122,-0.0277037136959176,0.00151743230182912,-0.0273013755853693,0.0129393177930505,0.00274123982444023,0.0118581197989206,-0.00442333761268874,-0.00062654526356416,-2.08166817117217e-16,-4.9439619065339e-17,-5.57279916657549e-17,1.38777878078145e-17,-1.88868018446975e-16,-1.96240593219876e-16,-1.28803218091278e-16,-2.12503625807159e-16,-2.68882138776405e-17,2.35055030994857e-16,5.11743425413158e-17,9.6710833785707e-17,-4.5102810375397e-17,-1.14274908979972e-16,3.51281503885303e-17,2.11311003417425e-16
"Target_pdt_desc_length",0.0501163194262307,0.019550765813263,0.0437896542847815,0.0725087578014255,0.0398207102012681,0.124077189613751,0.151249428340024,-0.102977295385066,0.215762145786118,0.53636663898166,0.0593987974297901,-0.360933150475424,0.00312822062008837,-0.114936961746302,0.186503742120088,-0.174147332100992,-0.330351010377033,-0.0983842352709102,-0.227952880431213,0.403461349112938,-0.0533781920719611,-0.0951881283259823,-0.154635732409022,-0.00678545130339385,-0.004648629523546,0.0215980410234667,0.0191945403684668,-0.0599651527009252,0.0243206837569653,0.00151077800121631,-0.0885444496677371,0.0169323829678437,0.08256138091828,-0.0074682547721529,-0.0210279515253966,-0.010608614762187,-0.00560971192686237,0.0106621195372715,0.0283510356441191,-0.0151718509165157,0.00645124885288897,0.010559675361259,0.03989722788033,0.00264859506281822,0.0118083178833955,-0.00107204010981697,0.000571116015690273,-7.63278329429795e-17,9.83913471530595e-17,1.3310614546333e-16,-9.71445146547012e-17,-2.61509564003504e-16,-1.70978682600964e-16,-3.48896259105835e-16,-1.15359111152458e-16,-1.96674274088871e-16,-4.64038529823796e-17,3.33934269125535e-17,3.30790082825327e-16,-2.40692882291782e-16,-2.51534904016637e-17,-1.55040910665427e-16,-4.62412226565068e-17
"Price_diff_amazon_final_pr",0.149513058031781,-0.138341385852751,0.0966298939218966,-0.0257168872901711,-0.238724810708731,0.0555973788824275,-0.0678592583217496,0.0249994509236847,0.0162574414204855,-0.0167136663133031,-0.00244367203459808,-0.120122815478009,-0.0898581755689112,-0.100460993598489,-0.0414082250656133,-0.0133439347827058,0.184635517919507,-0.231631739555652,0.0260689115622128,0.0438635092444711,-0.0416196024566484,-0.0103691935143862,0.0764681404296616,0.077702549444872,0.111091683614348,0.0691242448843188,0.0985876584029331,0.110151485595515,-0.0669821349813157,0.285805254747638,-0.0678798529592589,-0.0657353060863657,0.00843641179631593,-0.0393370713847717,-0.00277181361975887,0.0545523252931713,0.0258187603430416,-0.00458159195252555,0.0488843150357137,0.0250153157519584,0.00726019282406849,0.00146559326904368,-0.00919675436775294,-0.0232475757080024,-0.0632219451112155,-0.123429106363386,-0.00289163708355597,0.152672287177249,-0.249155719225617,-0.347280752306828,-0.0116817890446643,-0.105504149929676,-0.22654483466161,0.0245242381627464,-0.150198325408782,-0.229264631420027,0.163346428806025,-0.142301569862435,0.18617798415021,-0.0459449901918842,0.126484704155894,0.370991011437564,0.0121491891524196
"Price_diff_target_final_pr",0.145788337310002,-0.152789099427263,0.104335179908421,-0.0120807587334242,-0.2378107282046,0.0462244013824329,-0.0669684577716014,-0.0722184882693736,0.0446431147480428,-0.00809630321462379,0.0880462085489454,-0.0324219773340661,0.0785868285821124,-0.0286759311752517,0.0546727083061963,0.0180338396110026,-0.0102932794693253,-0.034257337973039,0.101987902872645,-0.0121163409266952,-0.0388624780728337,-0.20816498713154,0.100930841089693,0.0676864604196092,0.0256469365299049,0.0804606038740466,0.259106286689471,-0.000610966881240405,-0.127268880868835,0.178318025579782,0.195856896347072,0.0211943837216948,-0.147238500347736,-0.199915562079869,-0.0431393866817482,-0.0892493087793589,0.0452076744808853,0.0229791092692662,0.09542949884365,0.0865486044427657,0.0221470287969602,0.0290130999592016,0.000807175155416298,-0.00252330983225814,0.130984069938315,0.261581241165074,0.00574953343445616,-0.00422015357442477,0.0548140016084582,-0.0712715238201593,-0.0100330550800249,0.132929995319368,-0.144869395860733,0.139206399716076,0.0467728667494093,0.122152325183106,-0.422283467983459,0.368427591745665,-0.107530787199574,0.0860257931446934,-0.0345623913725103,-0.0878838834900025,-0.139308199567623
"Price_diff_amazon_reg_pr",0.175173875660707,-0.146595445576716,0.0565402282954393,0.0200947181938392,0.0363086787133855,-0.021446515704212,0.0548375208212965,-0.124540899781971,-0.00673708676094453,-0.0259204262416299,0.0442463892213736,-0.11574938756807,-0.0712634515947296,-0.0996454556454785,0.017902276965712,-0.031271195269091,0.140562934774397,-0.188000143680389,0.153404852459841,-0.0421233118716451,-0.0343392583365637,0.076776799859582,0.0376683006978248,0.0436138729167939,-0.00680826021360348,-0.0637299323647507,0.139256424094155,0.167533073038873,0.15107467762072,-0.279708894343232,-0.147840604624474,-0.00911210286359343,0.0824472266646617,0.136939710295164,0.0155399077875904,0.0551230449745324,-0.049830399515536,-0.0201320919428598,-0.0919016797718086,-0.0853891651631544,-0.0253230799827405,-0.0174218081450413,0.0221552903014873,0.133212373631738,0.0722025800184821,0.144915113315004,0.00188730858677034,-0.134262874701006,-0.051307937297778,-0.0411415965665519,-0.298340933628187,-0.0472850701971614,-0.0696938545477555,-0.0443155978885958,-0.0201727523724351,0.0467529473307743,0.0784143603696184,0.276157584332416,-0.00929400615894907,0.0728833789497495,-0.0226801191696721,-0.134462423725348,0.551279057262461
"Price_diff_target_reg_pr",0.162996792504183,-0.155293021094322,0.0676799047623876,0.0382590881749218,0.0382865943432725,-0.0338386148254033,0.111007734641371,-0.176207869605042,-0.0224589863552699,-0.0195420295066313,0.108866319083671,-0.082929978402648,0.0475974437173431,-0.0485879166987633,0.0877237391206149,0.00559881866774724,-0.0116012415568165,-0.0406855231814629,0.218334651614587,-0.0898706321304566,-0.0369273081771684,-0.0515562902555782,0.0591464389717755,0.0409031902666371,-0.0905315897730494,-0.0487676574485705,0.248707308486007,0.111463514440263,0.110509488707449,-0.412691124362617,0.0341596082666519,0.0579582989064069,-0.0194786640184479,0.0374433530960767,-0.0181481577874862,-0.0407180092702688,-0.0458072511095381,0.0166897400333582,-0.0643841353047018,-0.0749972348929257,-0.0078961740913638,-0.033479702650114,0.0116330555076284,0.0099993744067394,-0.0888092614753293,-0.216266432796006,-0.00691768243871198,-0.0454312306958751,0.0482079944006192,0.038655887594971,-0.2761292414795,0.0444281824480286,0.0654830641562554,0.0416381208715237,0.0189539471791936,-0.0439282095877964,-0.0736766910680375,-0.259472588069952,0.00873247728260005,-0.068479882633282,0.0213098229147528,0.126338420748125,-0.517971664918939
"Price_rat_amazon_final_pr",0.117930371774845,-0.115233461204259,0.0718413814695032,0.0307923409080578,-0.376953598231617,-0.00291962490793425,-0.0380114943515925,-0.017426980024766,-0.00506460950733501,0.0148577175659907,-0.0799607667741191,0.0648500733525183,-0.210069140323429,-0.0277090222056844,-0.0168505506843655,-0.051005194896312,0.0142167108232169,-0.0741101605872861,-0.125428413178242,0.000194868638298734,-0.0211667623816151,0.134733157287305,-0.0990177442715884,-0.283603728731289,-0.243546846824984,0.07884979557293,-0.185762211894109,-0.2721164088806,-0.02380262232454,-0.076397750424933,0.227940334864131,0.0806887042213499,-0.119003598100469,-0.0383737212738011,-0.0340593584431193,-0.131044990188497,-0.0631375768720899,0.0326063045406176,-0.273858419981485,-0.102732472447313,-0.0958112807637296,0.104016601722822,0.0564368290463911,0.486019506780652,-0.063544762872492,-0.0836287221923567,-0.00193104187506236,-3.02015357167562e-15,9.98767041293647e-16,-2.30186963240397e-15,2.77555756156289e-17,1.37541887601511e-15,-7.13838710364456e-16,3.73832909073002e-16,-1.13244916916111e-16,1.91730312182337e-15,-1.44415729375069e-16,-4.5102810375397e-17,-6.33960115306587e-16,-2.22261445359528e-16,-4.00721122950642e-16,2.60208521396521e-17,-1.17267306976032e-15
"Price_rat_target_final_pr",0.0768625915285782,-0.117466530769896,0.0582309903445051,0.0591537436974823,-0.3922965068035,-0.0331118599984575,-0.0237679690148132,-0.196684448773792,0.0181415338249186,0.00654744637506272,-0.0317092111665658,0.156987856702838,0.0189628124981038,0.220291161372421,0.121999273336841,0.0302616706075068,-0.186080262698584,0.234453987069306,-0.0681525799282099,-0.0105683724292551,0.0765050234101736,0.136553678404702,-0.266452670226759,0.147045679261635,0.131876690913286,-0.00532380030675024,-0.0337781715981448,0.215552808188131,0.0369239545231797,0.0489815169382077,-0.0736780927852852,-0.107660772358577,-0.0147194062649183,0.0562880890968516,0.0173870754558143,0.102941525194809,-0.0175833498659937,0.0168196600610568,-0.384961447742066,-0.249849351258311,-0.152564429739349,-0.021239237691427,0.0239289234806016,-0.366848363492868,0.0532807697642766,0.0625990945974802,0.00662352238414918,2.23952800748606e-15,-1.22298005056365e-15,-1.04083408558608e-17,1.42247325030098e-16,4.17200995972422e-16,2.15105711021124e-16,-7.85829734617494e-16,1.04083408558608e-17,-1.66880398388969e-15,-7.0082828429463e-16,-1.96023752785379e-16,4.44089209850063e-16,-4.78783679369599e-16,4.09394740330526e-16,-4.85722573273506e-17,7.25114412958305e-16
"Price_rat_amazon_reg_pr",0.146411400477948,-0.118679283338363,0.0372367338034027,0.107831153989841,-0.0774005975168989,-0.117939493280455,0.170143981278079,-0.215229520469883,-0.0578867070428288,-0.0505085012027314,-0.105119447736081,0.0729309278844106,-0.281272850204842,-0.0402566280808619,0.00162185796913585,-0.0876444302648449,0.111205555459009,-0.188128013984748,-0.0392929825485895,-0.000703245193647561,-0.0267871419904319,0.0368331152455121,-0.00428131302403277,-0.167682987617987,-0.182530610722229,-0.0338091531567275,-0.186918337731704,-0.337500703190488,-0.00627103286903744,-0.11841750995692,0.0502379989485781,0.0580650745160614,0.0272636764001604,0.0517576318646018,-0.0215351241668181,0.00927875728607228,0.0516711817250177,0.0278633741538913,0.266569546882047,0.0839213525270783,0.11086677564179,-0.0935637560670128,-0.0600796839921446,-0.58032205090646,0.0720751517499313,0.103303549998635,0.00301061515130428,3.18495230189342e-15,-1.28022592527088e-15,3.42087469462626e-15,1.87350135405495e-16,-2.19095575015871e-15,1.30104260698261e-15,-8.15320033709099e-17,-7.99707522425308e-16,-3.01494940124769e-15,2.54136989230602e-16,5.759281940243e-16,7.40726924242097e-16,1.45716771982052e-16,5.72458747072346e-17,-1.49186218934005e-16,1.58727198051878e-15
