Extraction_Date,ord_week_nmb,Site_Name,TCIN,kohl_product_ID,kohl_product_name,kohl_Regular_price,Regular_Price_Range,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo
27-05-2013,26,kohls,14496844,1253597,T-Tech by Tumi 2-pc. Luggage Tag Set,24.99,n/a,0,0,0,24.99,"Claim your baggage with this T-Tech by Tumi luggage tag set. Make sure your luggage never goes missing with these tags. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496858,1253574,T-Tech by Tumi Travel Adapter with USB,49.99,n/a,0,0,0,49.99,"Feel comfortable traveling with this T-Tech by Tumi travel adapter. This adapter's portable size makes it perfect for all of your traveling needs. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496872,1253571,T-Tech by Tumi eReader Light,29.99,n/a,0,0,0,29.99,"Shed some light with this T-Tech by Tumi eReader accessory. Catch up on your favorite book with this eReader light. For more accessories by T-Tech by Tumi, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496883,1253598,T-Tech by Tumi Medium Packing Cube,29.99,n/a,0,0,0,29.99,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496884,1253619,T-Tech by Tumi Packable Gym Bag,54.99,n/a,0,0,0,54.99,"Start your journey with this T-Tech by Tumi gym bag. Gather all of your essentials and hit the road. For more T-Tech by Tumi bags, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496886,1253576,T-Tech by Tumi Double Cable Lock,29.99,n/a,0,0,0,29.99,Feel safe while you travel with this T-Tech by Tumi double cable lock. This lock is the perfect way to protect your belongings while you travel. Just add it to your zipper handle and you're ready to travel worry-free.,Yes,n/a,n/a
27-05-2013,26,kohls,14496893,1253595,T-Tech by Tumi Luggage Tag,22.99,n/a,0,0,0,22.99,"Claim your baggage with this T-Tech by Tumi luggage tag. Make sure your luggage never goes missing with this tag. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496896,1253613,T-Tech by Tumi Packable Backpack,59.99,n/a,0,0,0,59.99,"This T-Tech by Tumi backpack has you covered. Pack up all of your traveling needs in this bag. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496899,1253615,T-Tech by Tumi Packable Duffel Bag,44.99,n/a,0,0,0,44.99,"Start your journey with this T-Tech by Tumi duffel bag. Gather all of your essentials and hit the road. For more T-Tech by Tumi bags, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496907,1253603,T-Tech by Tumi Analog Luggage Scale,29.99,n/a,0,0,0,29.99,"You'll never over pack with this T-Tech by Tumi analog luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496909,1253611,T-Tech by Tumi Fiber Neck Pillow,32.99,n/a,0,0,0,32.99,"Rest and relaxation. This T-Tech by Tumi neck pillow helps you do just that. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496917,1253575,T-Tech by Tumi Cable Lock,24.99,n/a,0,0,0,24.99,"Protect your personal items with this T-Tech by Tumi cable lock. This lock works perfectly to protect your luggage while traveling. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496918,1253608,T-Tech by Tumi Memory Foam Neck Pillow,39.99,n/a,0,0,0,39.99,"Rest and relaxation. This T-Tech by Tumi neck pillow helps you do just that. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a
27-05-2013,26,kohls,14496921,563879,GoToob by humangear 3-pk. Small Containers,20.99,n/a,0,0.050023821,19.94,19.94,Travel wise with these GoToob containers. In multi.,Yes,n/a,n/a
03-06-2013,27,kohls,589792,489605,McKlein LaSalle Wheeled Laptop Overnight Bag,449.99,n/a,0,0.200004445,359.99,359.99,Travel smart with this McKlein LaSalle wheeled laptop overnight bag. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,589832,489589,McKlein Damen Wheeled Leather Laptop Case,449.99,n/a,0,0.200004445,359.99,359.99,Get on the road to a luxurious life with this McKlein Damen wheeled leather laptop case.,Yes,n/a,n/a
03-06-2013,27,kohls,589847,489585,McKlein Halsted Leather Laptop Case,284.99,n/a,0,0.200007018,227.99,227.99,Be the president of perfect style with this McKlein Halsted leather laptop case.,Yes,n/a,n/a
03-06-2013,27,kohls,10146078,489608,McKlein Lexington Briefcase,284.99,n/a,0,0.200007018,227.99,227.99,Tote your belongings in this handsome McKlein Lexington briefcase.,Yes,n/a,n/a
03-06-2013,27,kohls,10638009,1309708,Rockland Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,Combat traveling woes with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com. In camoflauge.,Yes,n/a,n/a
03-06-2013,27,kohls,10638011,1309693,Rockland Polka Dot Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,Travel like a pro with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,10638015,1309651,"Rockland Luggage, 4-pc. Luggage Set",219.99,n/a,0,0.250011364,164.99,164.99,Rockland luggage eliminates pre-vacation stress. In green/camouflage.,Yes,n/a,n/a
03-06-2013,27,kohls,10638016,1309464,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,10638022,1309465,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In blue/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,10660632,704638,Sumdex&reg; Business 17-in. Laptop Tote,59.99,n/a,0,0.050008335,56.99,56.99,"Work all week with this Sumdex laptop tote. This business bag combines fashion and function, making it the ideal tote for work or play.",Yes,n/a,n/a
03-06-2013,27,kohls,10903916,540680,"Heys USA Luggage, Xcase Checkered 20-in. Wheeled Carry-On",299.99,n/a,0,0.400013334,179.99,179.99,Triumph over travel woes with this wonderful Heys USA Xcase wheeled carry-on.,Yes,n/a,n/a
03-06-2013,27,kohls,11209475,487476,Taylor Digital Luggage Scale,24.99,n/a,0,0.200080032,19.99,19.99,"Go ahead, weigh your options. But we're sure you'll choose this Taylor digital luggage scale for all of your travel needs.",Yes,n/a,n/a
03-06-2013,27,kohls,11217763,c19318,Sumdex&reg; Digipod Laptop Sleeve,27.99,27,0,0.150053591,23.79,23.79,n/a,Yes,n/a,n/a
03-06-2013,27,kohls,11229060,1309466,"Rockland Luggage, Leopard 5-pc. Luggage Set",329.99,n/a,0,0.300009091,230.99,230.99,"This Rockland Leopard luggage set includes three wheeled uprights, a wheeled carry-on and an overnight travel bag all in a chic leopard pattern that's perfect for the fashionista on the go.",No,n/a,n/a
03-06-2013,27,kohls,11261174,1309668,Rockland Zebra Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"Wild style. The zebra print on this Rockland duffel bag will make your fashion pop. Plus, the lightweight design will save you time at the airport. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a
03-06-2013,27,kohls,11261182,1309665,Rockland Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"Turn to Rockland for all your travel needs. This wheeled duffel is designed to match your on-the-go lifestyle. Whether you're headed to a meeting or a weekend getaway, be sure this duffel bag travels along. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a
03-06-2013,27,kohls,11261190,1309828,Rockland Luca Vergani Zebra 2-pc. Cosmetic Bag Set,99.99,n/a,0,0.549954996,45,45,Keep all of your traveling essentials organized with this Rockland Luca Vergani cosmetic bag set. The sleek and sturdy design of these bags ensures the protection of your personal items. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,11261192,1309423,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,11261194,1309826,Rockland Luca Vergani Giraffe 2-pc. Cosmetic Bag Set,99.99,n/a,0,0.549954996,45,45,Keep all of your traveling essentials organized with this Rockland Luca Vergani cosmetic bag set. The sleek and sturdy design of these bags ensures the protection of your personal items. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,11281818,c19319,Sumdex&reg; Aircube&trade; Laptop Sleeve,29.99,29,0,0.150050017,25.49,25.49,n/a,Yes,n/a,n/a
03-06-2013,27,kohls,11457891,1056014,Leatherbay Laptop Backpack,299.95,n/a,0,0.100016669,269.95,269.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11457892,1054902,Leatherbay Pockets Backpack,269.95,n/a,0,0.100018522,242.95,242.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11457894,1056017,Leatherbay Mini Backpack,129.95,n/a,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11457902,565916,Leatherbay Mini Backpack,129.95,n/a,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11457967,1054896,Leatherbay Shopping Tote,135.95,n/a,0,0.100036778,122.35,122.35,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11458133,1056009,Leatherbay Small Backpack,159.95,n/a,0,0.10003126,143.95,143.95,Pack and go. This small backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other small backpacks to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,11470751,489720,McKlein Sheridan Detachable-Wheeled Catalog Case,479.99,n/a,0,0.200004167,383.99,383.99,Take this case anywhere. You'll be able to rely on this McKlein Sheridan detachable-wheeled catalog case. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11470752,489427,McKlein Bucktown Leather Briefcase,322.99,n/a,0,0.200006192,258.39,258.39,Take it to the top with this McKlein Bucktown leather briefcase. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11470756,489455,McKlein&reg; West Loop Leather Briefcase,367.99,n/a,0,0.200005435,294.39,294.39,Make an executive decision and add this McKlein West Loop leather briefcase to your professional wardrobe. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11470965,489622,McKlein Pearson Expandable Briefcase,307.99,n/a,0,0.200006494,246.39,246.39,Professional poise. Look smart carrying this McKlein Pearson briefcase. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11721793,489567,McKlein&reg; Pearson Expandable Laptop Briefcase,262.99,n/a,0,0.200007605,210.39,210.39,Designed for the digital age. You'll love this McKlein Pearson expandable laptop case. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11721804,489560,McKlein Walton Expandable Laptop Case,279.99,n/a,0,0.200007143,223.99,223.99,Expand your career options with this McKlein Walton expandable laptop case. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,11744563,607532,Sumdex She Rules Fashion Laptop Tote,99.99,n/a,0,0.150015002,84.99,84.99,Showcase your style with this Sumdex She Rules laptop tote.,Yes,n/a,n/a
03-06-2013,27,kohls,11878083,1309599,"Rockland Luggage, 3-pc. Hardside Spinner Luggage Set",479.99,n/a,0,0.350007292,311.99,311.99,This Rockland luggage set is just what you need to get your trips headed in the right direction. In red.,Yes,n/a,n/a
03-06-2013,27,kohls,12193964,1309696,Rockland Peace Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,Go retro with this duffel bag from Rockland. The peace symbols and vibrant colors will give you stand out style. Shop our full selection of luggage on Kohls.com. In blue/pink/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,12193965,1309441,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In black/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,12193967,1309723,Rockland Skull Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"Hit the airport in style with this Rockland wheeled duffel bag. The skull graphics create an urban vibe, while the in-line skate wheels will help you zip through any terminal in no time. Find more luggage on Kohls.com. In pink/black/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,12193970,1309440,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In brown/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,12333492,1309811,Rockland Wheeled Duffel Bag,89.99,n/a,0,0.400044449,53.99,53.99,Combat traveling woes with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com. In camoflauge.,Yes,n/a,n/a
03-06-2013,27,kohls,12333494,1309812,Rockland Wheeled Duffel Bag,99.99,n/a,0,0.350035004,64.99,64.99,Durable and stylish. This Rockland wheeled duffel bag lets you fly through the terminal in style. Its contemporary design and numerous compartments will make you fall in love with this luggage. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,12333496,1309447,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In pink/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,12333497,1309810,Rockland Wheeled Duffel Bag,89.99,n/a,0,0.400044449,53.99,53.99,Durable and stylish. This Rockland wheeled duffel bag lets you fly through the terminal in style. Its contemporary design and numerous compartments will make you fall in love with this luggage. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,12333615,1309813,Rockland Wheeled Duffel Bag,99.99,n/a,0,0.350035004,64.99,64.99,Combat traveling woes with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com. In camoflauge.,Yes,n/a,n/a
03-06-2013,27,kohls,12403905,1309709,Rockland Heart Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"Heartwarming style. You'll love this Rockland wheeled duffel bag. The heart graphics create a lovely look, while the lightweight design makes this luggage a must-have. Find more luggage on Kohls.com. In pink/black/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,12403909,1309695,Rockland Plaid Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is timeless. The plaid pattern and in-line skate wheels offer style and comfort. Find more fantastic luggage on Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,12403912,1309907,Rockland Plaid Duffel Bag,29.99,n/a,0,0.200066689,23.99,23.99,Luggage that lasts and elevates your style at the same time. You'll look fantastic with this Rockland duffel bag in tow. Shop our full selection of luggage at Kohls.com. In black plaid.,Yes,n/a,n/a
03-06-2013,27,kohls,12404056,1309635,Rockland Polo Equipment 4-pc. Expandable Wheeled Luggage Set,319.99,n/a,0,0.350010938,207.99,207.99,"This Rockland Polo Equipment luggage set gives you everything you need. With three uprights and a carry-on, you'll be prepared for any trip. Shop our full selection of luggage at Kohls.com. In orange.",No,n/a,n/a
03-06-2013,27,kohls,12404369,1309438,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,12404371,1309694,Rockland Polka Dot Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"Make the journey more memorable with this wheeled duffel from Rockland. Featuring a fun polka dot design, in-line skate wheels and tons of space for your belongings, traveling will be easy and stylish. Shop our full selection of luggage at Kohls.com. In pink/black.",Yes,n/a,n/a
03-06-2013,27,kohls,12733122,693639,Wildkin Kaleidoscope Backpack - Kids,36.99,n/a,0,0.300081103,25.89,25.89,"Wildkin offers psychedelic style. The colorful kaleidoscope pattern on this girls' backpack is sure to brighten her look. For the complete back-to-school ensemble, shop our selection of school uniforms. In pink/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,12937444,707522,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,59.99,n/a,0,0.050008335,56.99,56.99,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go with this bag.",Yes,n/a,n/a
03-06-2013,27,kohls,13037668,540896,Heys USA TravelMate Camouflage Bag,59.99,n/a,0,0.400066678,35.99,35.99,"Now you see it, now you don't! Keep your possessions concealed with this Heys USA TravelMate camouflage bag. In green/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,13259618,1309458,Rockland 4-pc. Luggage Set,239.99,n/a,0,0.300012501,167.99,167.99,"Rockland luggage eliminates pre-vacation stress. The set includes two wheeled uprights, a wheeled carry-on and an overnight travel bag, so you're prepared for any trip. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a
03-06-2013,27,kohls,13295701,1309927,"Rockland Luggage, Pearl 20-in. Hardside Spinner Carry-On",159.99,n/a,0,0.300018751,111.99,111.99,Turn heads with this Rockland spinner carry-on.,Yes,n/a,n/a
03-06-2013,27,kohls,13295707,1309725,Rockland Polka Dot Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,Travel like a pro with this Rockland luggage. This duffel bag offers a lightweight design to save you time at the airport. Shop our full selection of luggage at Kohls.com. In blue/black/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,13295711,1309715,Rockland Pearl Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is a gem. The pearl pattern will elevate your style. Shop our full selection of luggage on Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,13295784,1309721,Rockland Floral & Butterflies Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,Zip through the terminal in no time with this Rockland wheeled duffel bag. The butterfly design will give you stand out style. Shop our full selection of luggage on Kohls.com. In purple/black.,Yes,n/a,n/a
03-06-2013,27,kohls,13295788,1309928,"Rockland Luggage, Pucci 20-in. Hardside Spinner Carry-On",159.99,n/a,0,0.300018751,111.99,111.99,This Rockland Pucci spinner carry-on features a whimsical floral design to spice up your trip.,Yes,n/a,n/a
03-06-2013,27,kohls,13295789,1309805,Rockland Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,This Rockland wheeled duffel is your ticket to elevated style. The sleek design and skate-style wheels let you maneuver through the airport like a master. Shop our full selection of luggage on Kohls.com. In black/red/white.,Yes,n/a,n/a
03-06-2013,27,kohls,13295815,1309803,Rockland Love Wheeled Duffel Bag,69.99,n/a,0,0.400057151,41.99,41.99,"This Rockland wheeled duffel is tailored to your taste. The heart graphics create a lovely look, while the lightweight design will have you flying through the airport in no time. Shop our full selection of luggage on Kohls.com. In purple/red/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,13561445,867183,Wildkin Camo Kickstart Messenger Bag - Kids,29.99,n/a,0,0.300100033,20.99,20.99,He'll look cool with a Wildkin messenger bag over his shoulder. This boys' messenger bag features a bold camouflage pattern that fits his style. The spacious main compartment and four pockets ensure there's plenty of space for his school essentials. In green/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,13565032,1054894,Leatherbay Commuter Laptop Case,167.95,n/a,0,0.100029771,151.15,151.15,Ready when you are. This commuter laptop case will make sure you're always prepared. Shop Kohls.com for other Leatherbay commuter laptop cases to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,13565036,1054892,Leatherbay Commuter Laptop Case,167.95,n/a,0,0.100029771,151.15,151.15,Ready when you are. This commuter laptop case will make sure you're always prepared. Shop Kohls.com for other Leatherbay commuter laptop cases to find your favorite color.,Yes,n/a,n/a
03-06-2013,27,kohls,13616962,1194232,McKlein Daley Briefcase,239.99,n/a,0,0.200008334,191.99,191.99,Push your style to the edge with this McKlein briefcase. This case complements your professional look. Enjoy the sophisticated style of this McKlein briefcase.,Yes,n/a,n/a
03-06-2013,27,kohls,13618420,1194325,McKlein Verona 15.4-in. Laptop Briefcase,299.99,n/a,0,0.200006667,239.99,239.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,13618425,1194240,McKlein Reagan Briefcase,239.99,n/a,0,0.200008334,191.99,191.99,Pure luxury. You'll love this McKlein Reagan briefcase. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,13618427,1194346,McKlein Avon 15.4-in. Laptop Briefcase,269.99,n/a,0,0.200007408,215.99,215.99,"Sophistication meets street-smart style with this women's McKlein briefcase. If you're striving for a professional appearance, this laptop bag is the perfect accessory. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a
03-06-2013,27,kohls,13618431,1194320,McKlein Alexis 15.4-in. Laptop Briefcase,269.99,n/a,0,0.100003704,242.99,242.99,"Make the trek to work with this women's McKlein briefcase. It's fashionable and functional, making it the perfect choice for any trendsetter. Shop our full selection of luggage at Kohls.com.",Yes,n/a,n/a
03-06-2013,27,kohls,13618432,1194244,McKlein Lawson Briefcase,239.99,n/a,0,0.200008334,191.99,191.99,Professional poise. Look smart carrying this McKlein Lawson briefcase. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a
03-06-2013,27,kohls,13618436,733381,McKlein Flournoy 15.4-in. Laptop Briefcase,279.99,n/a,0,0.200007143,223.99,223.99,Take your urban style to the edge with this McKlein briefcase. This sleek laptop case complements your professional look. Enjoy the sophisticated style of this laptop briefcase.,Yes,n/a,n/a
03-06-2013,27,kohls,13726102,1299176,Rockland Polka-Dot Wheeled Backpack,79.99,n/a,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color.,No,n/a,n/a
03-06-2013,27,kohls,13726103,1299182,Rockland Paisley Wheeled Backpack,119.99,n/a,0,0.350029169,77.99,77.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In pink/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,13726105,1299175,Rockland Black Wheeled Backpack,79.99,n/a,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In black.,Yes,n/a,n/a
03-06-2013,27,kohls,13726116,1299178,Rockland Peace Wheeled Backpack,79.99,n/a,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In black/multi.,No,n/a,n/a
03-06-2013,27,kohls,13726134,1309394,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
03-06-2013,27,kohls,13726140,1305864,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,13726143,1309454,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,13726144,1305857,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
03-06-2013,27,kohls,13726147,1305863,"Rockland Luggage, 2-pc. Luggage Set",79.99,n/a,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a
03-06-2013,27,kohls,13726148,1309450,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress. In pink/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,13847648,1309650,"Rockland Luggage, 4-pc. Luggage Set",219.99,n/a,0,0.250011364,164.99,164.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,14073175,1309463,"Rockland Luggage, 4-pc. Luggage Set",239.99,n/a,0,0.300012501,167.99,167.99,Rockland luggage eliminates pre-vacation stress.,Yes,n/a,n/a
03-06-2013,27,kohls,14107192,1130229,Wildkin Owl Macropack Backpack - Kids,42.99,n/a,0,0.300069784,30.09,30.09,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,14107197,1130231,Wildkin Leopard Macropack Backpack - Kids,42.99,n/a,0,0.300069784,30.09,30.09,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a
03-06-2013,27,kohls,14107198,1130256,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,n/a,0,0.300115429,18.19,18.19,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a
03-06-2013,27,kohls,14107201,1130073,Wildkin Olive Kids Paisley Sidekick Backpack - Kids,34.99,n/a,0,0.300085739,24.49,24.49,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this girls' backpack is a studying necessity. Plus, the paisley print complements her sweet personality. In pink/multi.",Yes,n/a,n/a
03-06-2013,27,kohls,14107202,1130507,Wildkin Camo Jumpstart Messenger Bag - Kids,36.99,n/a,0,0.300081103,25.89,25.89,"This Wildkin messenger bag has space for all his school supplies. Two interior pockets and two pockets under the front flap of this boys' messenger bag keep him organized for class. Complete with a cool camo print, this messenger bag has A+ style. In blue/white/gray.",Yes,n/a,n/a
03-06-2013,27,kohls,14107210,1130506,Wildkin Big Dots Jumpstart Messenger Bag - Kids,36.99,n/a,0,0.300081103,25.89,25.89,"This Wildkin messenger bag has space for all your little one's school supplies. Two interior pockets and two pockets under the front flap of this kids' messenger bag keep them organized for class. Complete with a bright dot print, this messenger bag has A+ style. In aqua.",Yes,n/a,n/a
03-06-2013,27,kohls,14107212,1130488,Wildkin Leopard Serious Backpack - Kids,67.99,n/a,0,0.300044124,47.59,47.59,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a
03-06-2013,27,kohls,14107216,1130083,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0.300085739,24.49,24.49,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a
