ord_week_nmb,kohl_product_ID,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_ID,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price
14,1130231,14107197,04-03-2013,Wildkin Leopard Macropack Backpack - Kids,42.99,0,0.200046522,34.39,34.39,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107197,Wildkin Leopard Macropak Backpack - Pink,27.99,0,0,0,27.99,n/a,Yes,n/a,n/a,1,0,1,270,2,3,NA,6.4,NA,15,NA,1.22865309,NA,1.535905681,1,03-12-2012,02-09-2013,58,13,1,34.39,34.39
14,1130256,14107198,04-03-2013,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,0,0.200076953,20.79,20.79,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,24.35,5.47,0,24.35,24.35,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $1.64 (6%),14107198,Wildkin Olive Kids Wild Animals Backpack - Green,24.39,0,0,0,24.39,n/a,Yes,n/a,n/a,1,1,1,208,3,3,-3.56,-3.6,1.64,1.6,0.853798768,0.852398524,1.067351129,1.065600656,1,03-12-2012,08-07-2013,58,13,1,20.79,20.79
14,1130257,14107265,04-03-2013,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,0,0.200066689,23.99,23.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,Yes,n/a,n/a,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,24.35,5.58,0,24.35,24.35,n/a,Yes,& FREE Shipping on orders over $25.,You Save: $1.64 (6%),14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,24.39,0,0,0,24.39,n/a,Yes,n/a,n/a,1,1,1,196,3,3,-0.36,-0.4,5.64,5.6,0.985215606,0.983599836,1.231622177,1.229602296,1,03-12-2012,08-07-2013,58,13,1,23.99,23.99
14,1130258,14107294,04-03-2013,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,0,0.200066689,23.99,23.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,Yes,n/a,n/a,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,25.99,0,0,0,25.99,n/a,Yes,& FREE Shipping.,n/a,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.49,0,0,0,25.49,n/a,Yes,n/a,n/a,1,1,1,194,3,3,-2,-1.5,4,4.5,0.923047326,0.941153393,1.153905348,1.17653982,1,03-12-2012,08-07-2013,58,13,1,23.99,23.99
14,1130297,14107317,04-03-2013,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,0,0.200044454,35.99,35.99,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",Yes,n/a,n/a,B0065QXV7W,Wildkin Soccer Bags,31.96,0,0,31.96,31.96,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $8.03 (20%),14107317,Wildkin Sports Backpack - Blue,28.39,0,0,0,28.39,n/a,Yes,n/a,n/a,1,1,1,231,3,3,4.03,7.6,13.03,16.6,1.126095119,1.267699894,1.407697121,1.584712927,1,03-12-2012,08-07-2013,58,13,1,35.99,35.99
14,1130483,14107330,04-03-2013,Wildkin Horse Serious Backpack - Kids,67.99,0,0.200029416,54.39,54.39,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107330,Wildkin Horses Serious Backpack - Pink,45.49,0,0.021982853,44.49,44.49,n/a,Yes,n/a,n/a,1,0,1,332,2,3,NA,9.9,NA,22.5,NA,1.222521915,NA,1.494614201,1,03-12-2012,02-09-2013,58,13,1,54.39,54.39
14,1130487,14107219,04-03-2013,Wildkin Camo Serious Backpack - Kids,67.99,0,0.200029416,54.39,54.39,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,B007WU48MC,Wildkin Blue Camo Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& eligible for FREE Shipping.,You Save: $17.23 (29%),14107219,Wildkin Camo Serious Backpack - Blue,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,328,3,3,11.63,11.6,25.23,25.2,1.271983162,1.271091376,1.590037418,1.588922645,1,03-12-2012,08-07-2013,58,13,1,54.39,54.39
14,1130488,14107212,04-03-2013,Wildkin Leopard Serious Backpack - Kids,67.99,0,0.200029416,54.39,54.39,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a,B007WU58DK,Wildkin Pink Leopard Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $17.23 (29%),14107212,Wildkin Leopard Serious Backpack - Pink,42.79,0,0,0,42.79,n/a,Yes,n/a,n/a,1,1,1,336,3,3,11.63,11.6,25.23,25.2,1.271983162,1.271091376,1.590037418,1.588922645,1,03-12-2012,02-09-2013,58,13,1,54.39,54.39
14,1130492,14107200,04-03-2013,Wildkin Serious Backpack - Kids,67.99,0,0.200029416,54.39,54.39,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",Yes,n/a,n/a,B007WU5KFG,Wildkin Whale Blue Serious Backpack,39.19,0,0,39.19,39.19,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $20.80 (35%),14107200,Wildkin Serious Backpack - Whale Blue,39.19,0,0,0,39.19,n/a,Yes,n/a,n/a,1,1,1,240,3,3,15.2,15.2,28.8,28.8,1.387854044,1.387854044,1.734881347,1.734881347,1,03-12-2012,08-07-2013,58,13,1,54.39,54.39
14,1130531,14107536,04-03-2013,Wildkin Horse Crackerjack Backpack - Kids,36.99,0,0.200054069,29.59,29.59,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107536,Wildkin Horses Crackerjack Backpack - Pink,27.39,0,0.182548375,22.39,22.39,n/a,Yes,n/a,Save 18%,1,0,1,252,2,3,NA,7.2,NA,9.6,NA,1.32157213,NA,1.350492881,1,03-12-2012,02-09-2013,58,13,1,29.59,29.59
14,1130538,14107227,04-03-2013,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,0,0.200054069,29.59,29.59,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",Yes,n/a,n/a,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,25.96,0,0,25.96,25.96,n/a,Yes,& eligible for FREE Shipping.,You Save: $6.03 (19%),14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,27.09,0,0,0,27.09,n/a,Yes,n/a,n/a,1,1,1,217,3,3,3.63,2.5,11.03,9.9,1.139830508,1.092284976,1.424884438,1.365448505,1,03-12-2012,08-07-2013,58,13,1,29.59,29.59
14,1194325,13618420,04-03-2013,McKlein Verona 15.4-in. Laptop Briefcase,299.99,0,0.100003333,269.99,269.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,118.29,0,0,118.29,118.29,n/a,Yes,& FREE Super Saver Shipping.,You Save: $61.71 (34%),13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,144,0,0,0,144,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",Yes,n/a,n/a,1,1,1,141,3,234,151.7,125.99,181.7,155.99,2.282441457,1.874930556,2.536055457,2.083263889,1,03-12-2012,02-09-2013,58,13,1,269.99,269.99
14,1305855,14337779,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B00503FUWA,Rockland Luggage Two-Piece Printed Luggage Set,38.72,0,0,38.72,38.72,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $41.27 (52%),14337779,"Rockland 19"" Rolling Carry On With Tote - Red",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Red 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,501,21.27,20,41.27,40,1.549328512,1.500125031,2.065857438,2.000250063,1,07-01-2013,02-09-2013,53,12,1,59.99,59.99
14,1305860,14337776,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In black/white.,Yes,n/a,n/a,B005ES6S04,Rockland Luggage Two-Piece Printed Luggage Set,39.62,0,0,39.62,39.62,n/a,Yes,& eligible for FREE Shipping and Free Returns.,You Save: $40.37 (50%),14337776,"Rockland 19"" Rolling Carry On With Tote - Kensington",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Kensington 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,199,3,508,20.37,20,40.37,40,1.514134276,1.500125031,2.018929833,2.000250063,1,07-01-2013,02-09-2013,53,12,1,59.99,59.99
14,1305865,14337828,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In pink.,Yes,n/a,n/a,B005ES6S2C,Rockland Luggage Two-Piece Printed Luggage Set,38.72,0,0,38.72,38.72,n/a,Yes,& FREE Super Saver Shipping and Free Returns.,You Save: $41.27 (52%),14337828,"Rockland 19"" Rolling Carry On With Tote - Pucci",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pucci 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,192,3,503,21.27,20,41.27,40,1.549328512,1.500125031,2.065857438,2.000250063,1,07-01-2013,02-09-2013,53,12,1,59.99,59.99
14,1309395,14337774,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B006LQ5NRC,Rockland Luggage Two-Piece Printed Luggage Set,35.09,0,0,35.09,35.09,n/a,Yes,& eligible for FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337774,"Rockland 19"" Rolling Carry On With Tote - Giraffe",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Giraffe 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,505,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,53,12,1,59.99,59.99
14,1309398,14337772,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In purple.,Yes,n/a,n/a,B0067QWGJ4,Rockland Luggage Two-Piece Printed Luggage Set,35.09,0,0,35.09,35.09,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337772,"Rockland 19"" Rolling Carry On With Tote - Purple Pearl",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Purple Pearl 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,194,3,510,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,53,12,1,59.99,59.99
14,1309403,14337777,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B007VQVX16,Rockland Luggage Two-Piece Printed Luggage Set,35.09,0,0,35.09,35.09,n/a,Yes,& eligible for FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337777,"Rockland 19"" Rolling Carry On With Tote - Pink Leopard",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pink Leopard 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,510,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,53,12,2,59.99,59.99
14,1309407,14337830,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B007T37OK0,Rockland Luggage Two-Piece Printed Luggage Set,35.09,0,0,35.09,35.09,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $44.90 (56%),14337830,"Rockland 19"" Rolling Carry On With Tote - Pink Cross",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pink Cross 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,508,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,53,12,2,59.99,59.99
14,1309422,14337778,04-03-2013,Rockland 2-pc. Luggage Set,79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B008YSRCUG,Rockland Luggage Two-Piece Printed Luggage Set,35.09,0,0,35.09,35.09,n/a,Yes,& FREE Super Saver Shipping and Free Returns.,You Save: $44.90 (56%),14337778,"Rockland 19"" Rolling Carry On With Tote - Vegas",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Vegas 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,503,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,53,12,2,59.99,59.99
14,565916,11457902,04-03-2013,Leatherbay Mini Backpack,129.95,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3JIQA,Leatherbay Leather Mini Backpack,93.18,0,0,93.18,93.18,n/a,Yes,& FREE Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),11457902,Leatherbay Leather Mini Backpack - Black,144.95,0,0,0,144.95,n/a,Yes,n/a,n/a,1,1,1,169,3,3,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1,03-12-2012,02-09-2013,58,13,1,116.95,116.95
15,1054896,11457967,11-03-2013,Leatherbay Shopping Tote,135.95,0,0,0,135.95,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,No,n/a,n/a,B001PE3HKK,Leatherbay Shopping Leather Tote,96.78,0,0,96.78,96.78,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $53.17 (35%),11457967,Leatherbay Shopping Leather Tote - Black,129.99,0,0,0,129.99,n/a,No,n/a,n/a,0,1,0,136,3,3,39.17,5.96,39.17,5.96,1.404732383,1.045849681,1.404732383,1.045849681,0,10-12-2012,08-07-2013,57,13,1,135.95,135.95
15,1054902,11457892,11-03-2013,Leatherbay Pockets Backpack,269.95,0,0,0,269.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,B001I3P75G,Leatherbay Leather Backpack with Pockets,184.4,0,0,184.4,184.4,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $110.55 (37%),11457892,Leatherbay Leather Backpack With Pockets - Black,294.95,0,0,0,294.95,n/a,Yes,n/a,n/a,1,1,1,155,3,3,85.55,-25,85.55,-25,1.463937093,0.915239871,1.463937093,0.915239871,1,03-12-2012,02-09-2013,58,13,1,269.95,269.95
15,1056014,11457891,11-03-2013,Leatherbay Laptop Backpack,299.95,0,0,0,299.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,203.6,0,0,203.6,203.6,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $126.35 (38%),11457891,Leatherbay Leather Laptop Backpack - Black,329.95,0,0,0,329.95,n/a,Yes,n/a,n/a,1,1,1,162,3,3,96.35,-30,96.35,-30,1.473231827,0.909077133,1.473231827,0.909077133,1,03-12-2012,02-09-2013,58,13,1,299.95,299.95
15,1056017,11457894,11-03-2013,Leatherbay Mini Backpack,129.95,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3N9GA,Leatherbay Leather Mini Backpack,93.18,0,0,93.18,93.18,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),11457894,Leatherbay Leather Mini Backpack - English Tan,144.95,0,0,0,144.95,n/a,Yes,n/a,n/a,1,1,1,169,3,3,36.77,-15,36.77,-15,1.394612578,0.89651604,1.394612578,0.89651604,1,03-12-2012,08-07-2013,58,13,1,129.95,129.95
15,1130083,14107208,11-03-2013,Wildkin Sidekick Backpack - Kids,34.99,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,B0065QXMTY,Wildkin Straight-Up Red Sidekick Backpack,25.47,0,0,25.47,25.47,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $4.52 (15%),14107208,Wildkin Sidekick Backpack - Cardinal Red,25.19,0,0,0,25.19,n/a,Yes,n/a,n/a,1,1,1,172,3,3,9.52,9.8,9.52,9.8,1.373773066,1.389043271,1.373773066,1.389043271,1,03-12-2012,08-07-2013,58,13,2,34.99,34.99
15,1130229,14107192,11-03-2013,Wildkin Owl Macropack Backpack - Kids,42.99,0,0,0,42.99,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",Yes,n/a,n/a,B007W4MNHK,Wildkin Owls Macropak Backpack,33.16,0,0,33.16,33.16,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $6.83 (17%),14107192,Wildkin Owls Macropak Backpack - Pink,33.19,0,0,0,33.19,n/a,Yes,n/a,n/a,1,1,1,297,3,3,9.83,9.8,9.83,9.8,1.296441496,1.29526966,1.296441496,1.29526966,1,03-12-2012,08-07-2013,58,13,1,42.99,42.99
15,1130231,14107197,11-03-2013,Wildkin Leopard Macropack Backpack - Kids,42.99,0,0,0,42.99,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107197,Wildkin Leopard Macropak Backpack - Pink,34.39,0,0,0,34.39,n/a,Yes,n/a,n/a,1,0,1,270,2,3,NA,8.6,NA,8.6,NA,1.250072696,NA,1.250072696,1,03-12-2012,02-09-2013,58,13,1,42.99,42.99
15,1130256,14107198,11-03-2013,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,0,0,0,25.99,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,24.35,5.47,0,24.35,24.35,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $1.64 (6%),14107198,Wildkin Olive Kids Wild Animals Backpack - Green,24.39,0,0,0,24.39,n/a,Yes,n/a,n/a,1,1,1,208,3,3,1.64,1.6,1.64,1.6,1.067351129,1.065600656,1.067351129,1.065600656,1,03-12-2012,08-07-2013,58,13,1,25.99,25.99
15,1130257,14107265,11-03-2013,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,Yes,n/a,n/a,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,24.35,5.58,0,24.35,24.35,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $1.64 (6%),14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,24.39,0,0,0,24.39,n/a,Yes,n/a,n/a,1,1,1,196,3,3,5.64,5.6,5.64,5.6,1.231622177,1.229602296,1.231622177,1.229602296,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
15,1130258,14107294,11-03-2013,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,Yes,n/a,n/a,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,25.49,0,0,25.49,25.49,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $0.50 (2%),14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.99,0,0,0,25.99,n/a,Yes,n/a,n/a,1,1,1,194,3,3,4.5,4,4.5,4,1.17653982,1.153905348,1.17653982,1.153905348,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
15,1130297,14107317,11-03-2013,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,0,0,0,44.99,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",Yes,n/a,n/a,B0065QXV7W,Wildkin Soccer Bags,29.04,0,0,29.04,29.04,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $10.95 (27%),14107317,Wildkin Sports Backpack - Blue,31.99,0,0,0,31.99,n/a,Yes,n/a,n/a,1,1,1,231,3,3,15.95,13,15.95,13,1.549242424,1.406376993,1.549242424,1.406376993,1,03-12-2012,08-07-2013,58,13,1,44.99,44.99
15,1130483,14107330,11-03-2013,Wildkin Horse Serious Backpack - Kids,67.99,0,0,0,67.99,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107330,Wildkin Horses Serious Backpack - Pink,54.99,0,0,0,54.99,n/a,Yes,n/a,n/a,1,0,1,332,2,3,NA,13,NA,13,NA,1.236406619,NA,1.236406619,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
