Extraction_Date,ord_week_nmb,Site_Name,TCIN,Product_ID,,Product_Name,Regular_price,Regular_Price_Range,Shipping,disc_perc,markdown_price,final_price,Product_Description,availability,additional_information,price_promo,Unique_Key
25-03-2013,17,kohls,14107198,1130256,0,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,n/a,0,0,0,25.99,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday,Yes,n/a,n/a,17 1130256
25-03-2013,17,kohls,14107265,1130257,0,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with,Yes,n/a,n/a,17 1130257
25-03-2013,17,kohls,14107294,1130258,0,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with,Yes,n/a,n/a,17 1130258
25-03-2013,17,kohls,14107317,1130297,0,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,n/a,0,0,0,44.99,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dott",Yes,n/a,n/a,17 1130297
25-03-2013,17,kohls,14107330,1130483,0,Wildkin Horse Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the ca",Yes,n/a,n/a,17 1130483
25-03-2013,17,kohls,14107219,1130487,0,Wildkin Camo Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the car",Yes,n/a,n/a,17 1130487
25-03-2013,17,kohls,14107212,1130488,0,Wildkin Leopard Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the",Yes,n/a,n/a,17 1130488
25-03-2013,17,kohls,14107200,1130492,0,Wildkin Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front",Yes,n/a,n/a,17 1130492
25-03-2013,17,kohls,14107536,1130531,0,Wildkin Horse Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder,",Yes,n/a,n/a,17 1130531
25-03-2013,17,kohls,14107227,1130538,0,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack i",Yes,n/a,n/a,17 1130538
25-03-2013,17,kohls,13618420,1194325,0,McKlein Verona 15.4-in. Laptop Briefcase,299.99,n/a,0,0.050001667,284.99,284.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,17 1194325
25-03-2013,17,kohls,14337779,1305855,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1305855
25-03-2013,17,kohls,14337776,1305860,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1305860
25-03-2013,17,kohls,14337828,1305865,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1305865
25-03-2013,17,kohls,14337774,1309395,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309395
25-03-2013,17,kohls,14337772,1309398,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309398
25-03-2013,17,kohls,14337770,1309403,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309403
25-03-2013,17,kohls,14337777,1309403,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309403
25-03-2013,17,kohls,14337829,1309407,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309407
25-03-2013,17,kohls,14337830,1309407,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309407
25-03-2013,17,kohls,14337771,1309422,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309422
25-03-2013,17,kohls,14337778,1309422,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0.100012502,71.99,71.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full s,Yes,n/a,n/a,17 1309422
25-03-2013,17,kohls,11457902,565916,0,Leatherbay Mini Backpack,129.95,n/a,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find y,Yes,n/a,n/a,17 565916
25-03-2013,17,kohls,12733122,693639,0,Wildkin Kaleidoscope Backpack - Kids,36.99,n/a,0,0,0,36.99,Wildkin offers psychedelic style. The colorful kaleidoscope pattern on this girls' backpack is sure to brighten her look. For the complete back-to-sch,Yes,n/a,n/a,17 693639
25-03-2013,17,kohls,12937444,707522,0,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,59.99,n/a,0,0,0,59.99,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go wi",Yes,n/a,n/a,17 707522
01-04-2013,18,kohls,11457967,1054896,0,Leatherbay Shopping Tote,135.95,n/a,0,0,0,135.95,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,No,n/a,n/a,18 1054896
01-04-2013,18,kohls,11457892,1054902,0,Leatherbay Pockets Backpack,269.95,n/a,0,0,0,269.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,18 1054902
01-04-2013,18,kohls,11457891,1056014,0,Leatherbay Laptop Backpack,299.95,n/a,0,0,0,299.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,18 1056014
01-04-2013,18,kohls,11457894,1056017,0,Leatherbay Mini Backpack,129.95,n/a,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,18 1056017
01-04-2013,18,kohls,14107189,1130083,1,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,18 1130083
01-04-2013,18,kohls,14107208,1130083,0,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,18 1130083
01-04-2013,18,kohls,14107192,1130229,0,Wildkin Owl Macropack Backpack - Kids,42.99,n/a,0,0,0,42.99,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",Yes,n/a,n/a,18 1130229
01-04-2013,18,kohls,14107197,1130231,0,Wildkin Leopard Macropack Backpack - Kids,42.99,n/a,0,0,0,42.99,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a,18 1130231
01-04-2013,18,kohls,14107198,1130256,0,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,n/a,0,0,0,25.99,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a,18 1130256
01-04-2013,18,kohls,14107265,1130257,0,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,Yes,n/a,n/a,18 1130257
01-04-2013,18,kohls,14107294,1130258,0,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,Yes,n/a,n/a,18 1130258
01-04-2013,18,kohls,14107330,1130483,0,Wildkin Horse Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",Yes,n/a,n/a,18 1130483
01-04-2013,18,kohls,14107219,1130487,0,Wildkin Camo Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,18 1130487
01-04-2013,18,kohls,14107212,1130488,0,Wildkin Leopard Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a,18 1130488
01-04-2013,18,kohls,14107200,1130492,0,Wildkin Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",Yes,n/a,n/a,18 1130492
01-04-2013,18,kohls,14107536,1130531,0,Wildkin Horse Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",Yes,n/a,n/a,18 1130531
01-04-2013,18,kohls,14107227,1130538,0,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",Yes,n/a,n/a,18 1130538
01-04-2013,18,kohls,13618420,1194325,0,McKlein Verona 15.4-in. Laptop Briefcase,299.99,n/a,0,0,0,299.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1194325
01-04-2013,18,kohls,14337779,1305855,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1305855
01-04-2013,18,kohls,14337776,1305860,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In black/white.,Yes,n/a,n/a,18 1305860
01-04-2013,18,kohls,14337828,1305865,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In pink.,Yes,n/a,n/a,18 1305865
01-04-2013,18,kohls,14337774,1309395,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309395
01-04-2013,18,kohls,14337772,1309398,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In purple.,Yes,n/a,n/a,18 1309398
01-04-2013,18,kohls,14337770,1309403,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309403
01-04-2013,18,kohls,14337777,1309403,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309403
01-04-2013,18,kohls,14337829,1309407,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309407
01-04-2013,18,kohls,14337830,1309407,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309407
01-04-2013,18,kohls,14337771,1309422,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309422
01-04-2013,18,kohls,14337778,1309422,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,18 1309422
01-04-2013,18,kohls,11457902,565916,0,Leatherbay Mini Backpack,129.95,n/a,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,18 565916
01-04-2013,18,kohls,12733122,693639,0,Wildkin Kaleidoscope Backpack - Kids,36.99,n/a,0,0,0,36.99,"Wildkin offers psychedelic style. The colorful kaleidoscope pattern on this girls' backpack is sure to brighten her look. For the complete back-to-school ensemble, shop our selection of school uniforms. In pink/multi.",Yes,n/a,n/a,18 693639
01-04-2013,18,kohls,12937444,707522,0,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,59.99,n/a,0,0,0,59.99,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go with this bag.",Yes,n/a,n/a,18 707522
08-04-2013,19,kohls,11457967,1054896,0,Leatherbay Shopping Tote,135.95,n/a,0,0,0,135.95,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,No,n/a,n/a,19 1054896
08-04-2013,19,kohls,11457892,1054902,0,Leatherbay Pockets Backpack,269.95,n/a,0,0,0,269.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,19 1054902
08-04-2013,19,kohls,11457891,1056014,0,Leatherbay Laptop Backpack,299.95,n/a,0,0,0,299.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,19 1056014
08-04-2013,19,kohls,11457894,1056017,0,Leatherbay Mini Backpack,129.95,n/a,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,19 1056017
08-04-2013,19,kohls,14107189,1130083,1,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,19 1130083
08-04-2013,19,kohls,14107208,1130083,0,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,19 1130083
08-04-2013,19,kohls,14107192,1130229,0,Wildkin Owl Macropack Backpack - Kids,42.99,n/a,0,0,0,42.99,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",Yes,n/a,n/a,19 1130229
08-04-2013,19,kohls,14107197,1130231,0,Wildkin Leopard Macropack Backpack - Kids,42.99,n/a,0,0,0,42.99,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a,19 1130231
08-04-2013,19,kohls,14107198,1130256,0,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,n/a,0,0,0,25.99,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a,19 1130256
08-04-2013,19,kohls,14107265,1130257,0,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,Yes,n/a,n/a,19 1130257
08-04-2013,19,kohls,14107294,1130258,0,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,n/a,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,Yes,n/a,n/a,19 1130258
08-04-2013,19,kohls,14107317,1130297,0,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,n/a,0,0,0,44.99,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",Yes,n/a,n/a,19 1130297
08-04-2013,19,kohls,14107330,1130483,0,Wildkin Horse Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",Yes,n/a,n/a,19 1130483
08-04-2013,19,kohls,14107219,1130487,0,Wildkin Camo Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,19 1130487
08-04-2013,19,kohls,14107212,1130488,0,Wildkin Leopard Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a,19 1130488
08-04-2013,19,kohls,14107200,1130492,0,Wildkin Serious Backpack - Kids,67.99,n/a,0,0,0,67.99,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",Yes,n/a,n/a,19 1130492
08-04-2013,19,kohls,14107536,1130531,0,Wildkin Horse Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",Yes,n/a,n/a,19 1130531
08-04-2013,19,kohls,14107227,1130538,0,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,n/a,0,0,0,36.99,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",Yes,n/a,n/a,19 1130538
08-04-2013,19,kohls,13618420,1194325,0,McKlein Verona 15.4-in. Laptop Briefcase,299.99,n/a,0,0,0,299.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1194325
08-04-2013,19,kohls,14337779,1305855,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1305855
08-04-2013,19,kohls,14337776,1305860,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In black/white.,Yes,n/a,n/a,19 1305860
08-04-2013,19,kohls,14337828,1305865,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In pink.,Yes,n/a,n/a,19 1305865
08-04-2013,19,kohls,14337774,1309395,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309395
08-04-2013,19,kohls,14337772,1309398,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com. In purple.,Yes,n/a,n/a,19 1309398
08-04-2013,19,kohls,14337770,1309403,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309403
08-04-2013,19,kohls,14337777,1309403,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309403
08-04-2013,19,kohls,14337829,1309407,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309407
08-04-2013,19,kohls,14337830,1309407,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309407
08-04-2013,19,kohls,14337771,1309422,1,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309422
08-04-2013,19,kohls,14337778,1309422,0,Rockland 2-pc. Luggage Set,79.99,n/a,0,0,0,79.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,19 1309422
08-04-2013,19,kohls,11457902,565916,0,Leatherbay Mini Backpack,129.95,n/a,0,0,0,129.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,19 565916
08-04-2013,19,kohls,12733122,693639,0,Wildkin Kaleidoscope Backpack - Kids,36.99,n/a,0,0,0,36.99,"Wildkin offers psychedelic style. The colorful kaleidoscope pattern on this girls' backpack is sure to brighten her look. For the complete back-to-school ensemble, shop our selection of school uniforms. In pink/multi.",Yes,n/a,n/a,19 693639
08-04-2013,19,kohls,12937444,707522,0,Sumdex NeoMetro Link 15-in. Laptop Laptop Briefcase,59.99,n/a,0,0,0,59.99,"You name it, this Sumdex MacBook Pro briefcase can carry it. This bag will hold everything from your notebook computer to your phone. Get up and go with this bag.",Yes,n/a,n/a,19 707522
15-04-2013,20,kohls,11457967,1054896,0,Leatherbay Shopping Tote,135.95,n/a,0,0.050018389,129.15,129.15,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,No,n/a,n/a,20 1054896
15-04-2013,20,kohls,11457892,1054902,0,Leatherbay Pockets Backpack,269.95,n/a,0,0.050009261,256.45,256.45,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,20 1054902
15-04-2013,20,kohls,11457891,1056014,0,Leatherbay Laptop Backpack,299.95,n/a,0,0.050008335,284.95,284.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,20 1056014
15-04-2013,20,kohls,11457894,1056017,0,Leatherbay Mini Backpack,129.95,n/a,0,0.050019238,123.45,123.45,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,20 1056017
15-04-2013,20,kohls,14107189,1130083,1,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,20 1130083
15-04-2013,20,kohls,14107208,1130083,0,Wildkin Sidekick Backpack - Kids,34.99,n/a,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,20 1130083
