"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60"
"Target_final_price",0.0736476778585392,0.228210087073466,-0.09008214268935,0.142684434555603,0.0106152895415713,-0.0819558603737484,-0.0113928506297093,0.171786907648624,0.0187854907934942,-0.0387456747053153,0.00457296765957407,0.114431776345092,-0.165680338923293,-0.00913469568290592,-0.181639062964823,-0.284584704054779,0.092186851333447,-0.0699809894213114,-0.00422726878456642,0.00173349853967224,-0.154727403852873,0.0585213533629126,0.0144831321736661,0.113203254227668,-0.0120774163565984,0.0407877635806443,0.0258485760826622,0.0559301421840825,0.0599391376854619,-0.140248346854,0.068197452491788,-0.135202042298151,-0.0685312014490707,-0.261635705598723,-0.060178786911363,0.00401814105921969,0.0172356853836083,0.0491790676082532,-0.114181872098411,-0.122311401679562,0.266721404924645,-0.446207526997099,-0.0105580172061824,-0.0326948597492625,0.0119579921119274,-0.00378472328373309,0.293984085781048,-0.00603228719977976,-0.150877128852945,-0.147797046588077,0.319886179485316,0.0268727355383164,0.00685868185576525,-0.031181141036987,-0.00901224006441467,0.0172770362237156,-0.0179033998144254,-0.00494743405688424,1.59924172539875e-16,0.0227788078536027
"kohl_pdt_desc_length",-0.0636877135279203,-0.0189701305064559,-0.0407775980183097,0.0405765564732492,0.100652855874844,0.105618619614072,0.0931359521693079,-0.227329332771887,0.334017988814175,0.114757336035219,0.684377973301757,0.11594440860251,-0.139917595414464,-0.519909809893138,-0.0220100930036773,-0.00367419632586898,0.0517628470548772,0.0245332192802527,0.0296126418363812,-0.0196623224717653,0.0528790844013131,0.040728836788816,0.0432503103415651,-0.0260645734390267,0.0136136041065724,-0.00316981400136835,0.00582772810588595,-0.0271255966580608,0.00236207773051266,-0.00962264607850867,-0.0142761709422913,-0.0248532083181599,-0.00468654385123492,-0.00733309557987244,0.00595314091697402,0.0101450732581966,-0.000891066368723671,-0.00201007673853784,0.00233503787163944,0.00493090003676336,-0.000834239990773022,0.00368863072819996,-0.000875323576612245,-0.000219408593107481,-0.00152936536624215,0.000342661804925418,-1.31838984174237e-16,-2.1163626406917e-16,-5.55111512312578e-17,-3.46944695195361e-17,4.85722573273506e-17,1.00613961606655e-16,1.86482773667507e-16,-2.66713734431434e-16,-4.25007251614318e-17,5.0415401020576e-17,-6.15826833971767e-17,1.07552855510562e-16,8.12820135401551e-18,-3.51715184754298e-16
"Amz_pdt_desc_length",0.0531076904910776,-0.0560590474773285,0.219155450268932,-0.344028451382431,-0.116509362346455,0.0583675137336224,0.0341255879393021,0.0452203113529517,0.00966746003981965,0.0813940606422587,0.0183656673885133,-0.0067861393739946,-0.122062744012164,0.0147482348392693,-0.110280978312623,0.056299877782002,-0.0228134507172735,-0.0264539961912982,-0.0584405668444153,0.0109782255733039,0.102162786173384,0.00309909756141169,-0.0069834791978796,-0.0749171404005427,-0.0739905012768675,-0.256166006934535,-0.237496870495648,0.0113751801356077,-0.346333554798163,0.0256018140349254,0.0508897119424498,-0.157375505604407,-0.151177012447779,-0.253778765312945,-0.595135478085781,-0.111731201834379,-0.0958452226573539,0.0210222020097566,0.0442657427552933,0.0536454500837141,-0.0635133310605309,-0.0274358027520845,-0.00513412775103628,0.0139903942247832,-0.00344851770662528,-0.0066156399173738,3.46250805804971e-15,1.38349618220013e-15,4.57966997657877e-16,6.55508633484736e-16,-2.60208521396521e-16,1.48644117847763e-16,1.21864324187371e-16,-7.37257477290143e-17,5.61508305130243e-16,3.09322879810114e-16,-4.03323208164608e-17,-6.50521303491303e-18,-9.1623183569413e-17,-1.12689263302712e-15
"Target_pdt_desc_length",-0.07372150751597,0.0615054997138678,0.0259809931586647,0.0135161245869567,-0.0898257766238753,-0.253345128778947,-0.00366473261301817,-0.0555313426751974,-0.40040362415448,0.143017659396645,-0.338025270670031,-0.106400940703426,-0.241981949596059,-0.689078406937392,0.23224648236491,0.027953670911615,-0.0657229014035321,-0.0587812183854304,-0.0264742153076123,-0.0784836546398423,0.00157451363935293,-0.00801256956278264,-0.0100101546686676,0.029519338561459,-0.0435852156351363,-0.0168218701161248,0.00924252545029444,-0.00144909992366398,0.00144191059217003,-0.0267467572402401,0.0144149519208434,-0.00981410297388544,-0.00734161717475456,-0.0281320432717466,0.00447792226072591,-0.00326809944322391,-0.0151705991480388,-0.000173478441742166,-0.000815406343676509,0.00476620023111502,0.000450108041519277,0.00347702620688419,9.08381793824054e-05,0.00116176270250793,0.00167842182263426,-0.000179939612414223,-4.30211422042248e-16,-5.98249206250345e-16,1.94289029309402e-16,-3.12250225675825e-17,2.80157841370254e-16,1.36175792864179e-16,-2.00360561475321e-16,-7.60025722912339e-17,-2.47198095326695e-17,2.76417343875179e-16,-6.8142106540714e-17,1.10778356973706e-16,1.64819277040521e-17,-2.39825520553794e-16
"Price_diff_amazon_final_pr",0.0944387981879077,0.169798895397595,0.0803474833865584,-0.215044234985379,0.189927298911339,0.00593947106057861,-0.00116885194907845,0.0450679381683101,0.00657439198594467,-0.0466075367685181,0.00410586683682886,-0.135315447957922,-0.0590787162490714,-0.0104005892340032,0.00909069063847661,-0.285708417453651,-0.249386818019037,0.0570343806912612,-0.0586277504026725,0.0255226447530487,0.264018697668657,-0.172072910369694,0.0701248928204622,-0.189738017295607,0.0646481615858805,0.462563283598296,0.241306849961181,-0.310973353627331,-0.0992981721497535,-0.0016152105287847,-0.114154397228932,-0.104195716032488,-0.0278572338604279,0.0355849569666395,-0.114017625135295,-0.000316662411615161,-0.03009519984299,0.0785760761936093,-0.097123071515245,-0.0923173400894106,0.252033708959102,0.211796230776448,0.00791504383242833,0.0140816001102109,0.0136022680345482,0.0076030125006931,8.57647286522933e-15,1.15486504907725e-15,3.88578058618805e-16,-6.80878964320897e-16,-1.43876338794258e-15,-1.96099646937453e-15,-8.98369920121489e-16,2.1467203015213e-16,-3.35668992601512e-16,-1.42550901638394e-15,1.04820666035899e-15,8.08381139805192e-16,-1.23716117560945e-18,1.2342557531575e-15
"Price_diff_target_final_pr",0.0725152352240819,0.21544236676953,-0.0331661698597927,-0.055485061057109,0.283289016915268,0.0501137678249043,-0.0520359039763715,-0.0756248199691288,-0.0267658657856416,0.0149484615763624,-0.0247981919331885,-0.0371852103083148,0.114451362784275,0.0031232491053015,0.149156772133202,0.0746215584145498,0.0346335688334092,0.0779714475522231,0.0114225884068532,-0.00509626995126822,0.385694959706767,-0.106059429068605,-0.0633043202900327,-0.092995813688935,-0.146297525130735,-0.213033919209781,-0.136569821375206,0.0799731172791064,-0.0616875714551405,0.08693781120178,-0.0088744813180114,0.094940794037126,0.0490299782104462,0.113920681190374,0.11612197341174,0.00522043830602851,0.00187550435174982,-0.000270844922021748,-0.012628520285853,0.0854789657116695,-0.203872241595329,0.133836475773567,0.00301269847716748,0.00913125206739235,-0.0108352785656499,-0.00011764438642319,0.39217390542153,-0.00804705337528014,-0.201269645953268,-0.197160825274682,0.426727222209446,0.035848150138547,0.00914946141480139,-0.041595550396842,-0.0120223017285732,0.023047515486979,-0.023883082673995,-0.00659986247470009,1.70545008307769e-17,0.0303868626529917
"Price_diff_amazon_reg_pr",0.0983533378941181,0.210126096813861,0.0721648319162286,-0.168839084638214,-0.119220967882201,0.0626111211573189,-0.0189430738317822,0.0525192489444066,0.039220322751525,-0.0560131881658339,0.0168193284156161,-0.155714417390474,0.0205670485672797,-0.0679940789071871,0.0230033919694047,-0.211151120142449,0.0161397496270378,-0.00597531975768296,0.0300620916113069,-0.0202612912596954,-0.20508157722672,0.13958558443547,0.0189610205466309,-0.0247597143312245,0.213316905175819,0.0916811667599511,0.00830442040487927,-0.0843221668509743,-0.430291484421454,0.189744476172438,-0.209317079817654,-0.0548055926874208,-0.0536520829773252,0.157178223672593,0.262246310505764,0.0594833251045721,0.0536261187336708,-0.104149519326456,0.118253048671226,0.141712841182185,-0.394875788272384,-0.337949255711971,-0.0158785150080577,-0.00920030050596541,-0.0180867845391561,-0.0131393280657851,-8.70831184940357e-15,-1.04235196862756e-15,-8.32667268468867e-16,1.50920942409982e-15,2.78943534937071e-15,2.55004350968591e-15,1.55431223447522e-15,1.28620258974671e-16,3.52148865623292e-16,1.570358426628e-15,-1.08593689596148e-15,-1.14144804719274e-15,-1.18950080909676e-16,-1.71867728382402e-15
"Price_diff_target_reg_pr",0.0823081933383938,0.257608898189108,-0.0355265137490891,-0.00816937842557069,-0.0655386748606418,0.0664444277567989,-0.0498762004568079,0.00803910008024767,0.033082609495469,-0.0548502403871076,0.0244124750771074,-0.107606293240986,0.169021226767764,-0.0783012156484244,0.149287322307512,-0.0210503107945131,0.182699710109056,0.00824912592001892,0.0394693304537163,-0.0141306742931891,-0.140248988280084,0.0847797289104044,-0.0490707165405306,0.0870489391022165,0.0345671310455323,-0.0702278967460696,-0.0112586538387355,-0.041758077970444,0.0526168217702791,0.0917027044471168,0.0165571157806143,0.193640624437703,0.0800822371484029,0.400999328422601,-0.358479876750936,-0.0820357198315613,-0.0994430500371468,-0.041556479782947,0.152526809386602,-0.0783304327327795,0.282723700921058,-0.0197295029127101,0.00101508533428596,-0.0080701994983062,0.0211241882845383,8.37501556818631e-05,-0.244723390729909,-1.91751996225786e-15,-0.476843527179623,-5.76058298284998e-15,-1.47624967805626e-15,-1.6306400674182e-16,-6.1409211049579e-16,2.64545330086463e-16,1.09341789095163e-16,-7.19042880792387e-16,1.66533453693773e-16,-2.77555756156289e-16,1.72227300468002e-17,2.169271706709e-15
"Price_rat_amazon_final_pr",0.0626051535130541,0.0101988553832757,0.187391019468165,-0.360008886088115,0.115577360837858,0.0339208341024984,0.0390423678444576,-0.0338696176997789,0.0290748432096562,-0.0198986313541287,0.0207453908901891,-0.0864561217086457,-0.118751075099825,-0.0165351764063696,-0.110810585661263,-0.13548759245421,-0.213492959807415,-0.124265229653337,-0.202902901889338,0.0996713061009362,-0.0951320809809595,-0.103709894892002,0.059314130195297,0.0325087092497171,-0.0759737875977825,0.0175863472257179,0.0726626547994259,0.0645888061225054,0.530537288131599,-0.112836859172564,0.168708678668896,0.208379641418757,0.178075698217851,0.125778113992936,-0.0966810852747708,-0.051255909297705,-0.0487003081044365,-0.0303561521599898,0.0248727864669658,0.130474939570985,-0.324891142627621,-0.234442509005848,-0.0103732529072661,-0.0166609283497712,-0.0193774694244444,-0.00851049924109993,-1.17544862732188e-14,-1.45895665340512e-15,-5.96744875736022e-16,4.49293380277993e-16,2.0495757868666e-15,2.07386191553027e-15,1.02348685082632e-15,-1.32706345912226e-16,-8.84708972748172e-17,1.39601871729234e-15,-7.91901266783412e-16,-1.16399945238044e-15,8.69454625966902e-17,-1.59572875746417e-15
"Price_rat_target_final_pr",0.0412409212368034,0.111171908836633,0.00592687417495474,-0.147548705978593,0.40317315509929,0.102217406728252,-0.0466252361052758,-0.227174539445583,-0.0230074346334907,0.0458349753048121,-0.0452360062617259,-0.0288655257507036,0.106062617937894,0.0228882806958327,0.12997016383262,0.25692409719771,-0.0707822776969526,-0.0306957274102699,-0.00223420044213996,0.0509074771422243,-0.244862214985678,-0.0946662199606117,0.00920396080282343,0.148530948434672,-0.0201364720697826,0.131518071861866,0.0825990269191719,0.0970199627122504,-0.0454263172546194,-0.0772711139683266,0.0404112211869832,-0.154307112184919,-0.106920717247638,-0.284784112280123,0.0368353774157311,0.0334648207016906,0.0933170282999955,-0.293170244928151,0.506398446877214,-0.0676255365631877,0.135998697438087,-0.0269942746554959,-0.00057932393209502,-0.00546506664831285,0.0138815783550042,-0.0034868187391297,1.51267887105178e-15,-1.56273004790503e-15,2.91433543964104e-16,4.44522890719057e-16,4.22405166400353e-16,1.01091010562548e-15,-1.25333771139324e-16,2.11287286494902e-16,1.26157764790413e-15,9.73532235729047e-16,-1.30897083536891e-15,-1.73174192000247e-16,6.56179696477561e-17,1.0507003253557e-15
