173302,910398,910406,910422,910430,946343,346474,520328,451826,732460,732465,520928,520744,575341,473576,422392,220735,220753,472664,473648,473656,520496,303619,173336,213940,619642,602710,273384,273312,652497,910448,729940,391775,917243,392885,117898,452913,452922,222118,452949,910638,910646,238698,173393,515344,431954,453064,199149,198249,908026,887938,190658,328093,887929,241447,651328,910372,838469,838487,198438,578825,450260,489461,875250,625312,446825,403405,232403,173047,597050,706265,305289,384114,942322,706260,910497,921179,921017,921449,921287,921026,921269,921368,921323,921116,921152,921053,921332,921143,921062,921377,921134,921386,921503,921557,567213,921458,921539,921404,921314,921566,921467,921278,921206,921602,921242,472975,840426,637651,909919,259633,401194,768890,909982,205699,171561,452464,745021,172106,871315,693301,779425,871320,215289,762910,764885,874844,173328,838397,172353,598668,305324,598614,986872,599284,597020,393105,392955,393045,982304,114064,248352,508218,910489,921188,234575,567114,921413,171546,171553,171660,838406,283295,283790,100557,838442,114128,130661
NA,0.5874375,0.395985714,0.6667,0.43362,0.454757143,0.169671429,NA,NA,NA,NA,0.568778571,0.639085714,0.597933333,0.679915,0.498875,0.5388625,NA,NA,0.578714286,0.374475,0.7619,0.517854545,NA,0.51104,0.5,0.3409,0.40876,NA,NA,0.593344444,0.55555,0.42222,0.609111111,0.5299,0.6369,NA,0.4499,1,0.2389,0.43565,0.31665,0.373,0.276766667,0.58206,0.53704,0.553242857,0.0811,0.343025,NA,0.11695,0.51308,NA,0.276675,0.35386,0.8,0.186533333,0.5625,0.518375,NA,0.33335,NA,NA,0.75,0.708103226,0.738266667,0.46855,0.2222,NA,0.603286667,0.4593125,0.638272727,NA,0.597257143,0.531281818,0.43152,0.48685,0.483333333,NA,1,0.458333333,1,0.5,NA,NA,0.4111,NA,NA,NA,1,NA,0.3125,NA,0.1429,0.75,NA,NA,0.482,NA,NA,1,NA,0.66665,0.5,0.3333,1,0.3333,0.5,0.6667,0.57145,0.0204,NA,0.587971429,NA,0.2,0.58335,0.55555,0.422671429,0.241233333,0.1873,0.30555,NA,NA,0.54375,0.7037,0.125,0.20835,0.125,0.5,0.2133,NA,0.43176,0.6875,0.685571429,NA,0.544433333,0.541625,0.427266667,0.450775,0.685125,0.480033333,0.6875,0.41665,0.6381,0.544114286,NA,NA,0.25,1,0.5,NA,NA,NA,NA,NA,NA,0.3545,0.07175
0.30555,0.320033333,0.625933333,0.18055,0.51195,0.350242857,0.180057143,0.57575625,0.5,NA,NA,0.50875,0.5322,0.629436842,0.482369231,0.595566667,0.2,NA,0.6161,0.512333333,0.25,0.478630769,0.2696,0.535066667,0.6667,0.5,0.434966667,NA,1,0.342266667,0.0833,0.349,0.626875,0.620214286,0.426433333,0.47915,0.5366375,0.55,0.507825,0.455316667,0.3,0.6111,0.53148,0.56985,0.519853846,0.673975,NA,0.2941,0.40385,0.3802,NA,0.262175,0.621033333,0.2222,0.420833333,NA,0.44545,NA,NA,NA,1,0.375,0.607993548,0.62378,0.539625,0.595825,NA,0.608476471,0.624390909,0.62394,NA,0.689833333,0.4799375,0.1429,0.67964,NA,NA,0.5625,NA,0.75,NA,NA,NA,NA,NA,1,0.83335,NA,NA,NA,NA,NA,1,NA,NA,0.4281125,0.25,NA,NA,NA,0.57145,NA,1,NA,NA,NA,NA,0.1429,0.0889,NA,0.486875,NA,0.2986,0.48776,1,0.2256,0.5263,0.48075,NA,0.66665,0.4537,0.3482,NA,0.33335,0.4375,0.4861,0.25,0.2292,0.444433333,0.33894,0.716675,0.762,0.54166,0.5,0.545475,0.532818182,0.415925,0.537033333,0.491325,0.58264,0.2222,0.48524,0.278425,NA,0.5,NA,NA,NA,NA,NA,NA,NA,0.340675,0.25,NA,NA,NA,NA
NA,0.17665,0.393066667,1,0.495011111,0.20904,0.459733333,0.623958333,NA,NA,NA,0.516811765,0.5840125,0.581875,0.5089,0.622244444,0.5294,NA,0.540571429,0.7742,1,0.339628571,0.0244,0.499894444,0.3788,NA,0.355566667,1,NA,0.33866,0.717933333,0.689666667,0.42554,0.490128571,0.485675,0.619155556,0.5166375,0.1429,0.682533333,0.640866667,NA,NA,0.5459875,0.529114286,0.601008333,0.549088889,0.027,0.16955,0.85,0.2751,NA,0.250766667,0.107766667,0.110766667,0.20675,1,0.286075,NA,0.3893,NA,0.125,NA,0.655465625,0.530833333,0.56462,0.608966667,NA,0.701064706,0.514644444,0.6763,0.2,0.491057143,0.412175,0.75,0.583333333,0.6111,1,NA,NA,NA,0.3333,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4175125,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,0.766666667,NA,0.6875,0.301625,0.0714,0.4756,0.08525,0.3458,0.5769,0.25,0.6254,0.29165,NA,0.6111,NA,0.46428,0.25,0.26145,0.30555,0.53375,0.6111,0.6255,0.430533333,0.266075,0.586466667,0.3524,0.6533,0.541675,0.649766667,0.5694375,0.57145,0.44715,0.3499,NA,0.5,NA,1,NA,NA,NA,NA,NA,0.559533333,NA,NA,NA,NA,NA
0.36762,0.35304,0.47626,0.4,0.476542857,0.2627125,0.148075,0.675242105,NA,NA,0.0909,0.610752381,0.51024,0.672451724,0.387623077,0.6407,NA,0.1667,0.4053375,0.35715,0.733333333,0.241628571,0.02,0.545661538,0.2541,0.5,0.545025,1,NA,0.570783333,0.2778,0.617533333,0.4478375,0.613822222,0.289266667,0.542416667,0.570308333,NA,0.5238,0.454333333,0.2727,0.25,0.566,0.552466667,0.6353,0.448211111,NA,0.130566667,0.2268,0.440666667,NA,0.23138,0.36,0.4013,0.4286,0.53335,0.28335,1,NA,NA,1,NA,0.707819355,0.708,0.610475,NA,NA,0.671365,0.47235,0.71324,NA,0.60765,0.561281818,NA,0.740557143,0.57145,1,1,NA,1,NA,1,0.35,NA,0.6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.43295,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0.1667,0.0488,NA,0.828266667,NA,0.2889,0.281625,0.1667,0.449333333,0.0625,0.23572,0.33335,NA,0.313466667,0.39585,NA,NA,NA,0.16345,1,0.1172,NA,0.57566,0.218233333,0.641685714,0.75,0.47025,0.520388889,0.475122222,0.5682,0.6263125,0.504966667,0.32185,0.6667,0.26428,0.694066667,NA,NA,NA,NA,1,NA,NA,NA,NA,0.234375,0.791666667,NA,NA,0.3333,NA
0.1111,0.410633333,0.527333333,0.397233333,0.429833333,0.4314375,0.1593,0.610526667,NA,NA,0.1667,0.494930769,0.5740625,0.57816,0.459623077,0.520833333,NA,0.1667,0.58149,0.73226,0.55625,0.418718182,NA,0.491109524,0.5714,NA,0.41302,NA,NA,0.430942857,0.75,0.4674,0.551,0.436316667,0.6667,0.54872,0.379975,0.625,0.5375,0.630066667,0.0625,0.0833,NA,0.518766667,0.528446154,0.556211111,NA,0.78845,0.53615,0.20545,NA,0.2167,0.537133333,NA,0.5,0.5,0.2952,NA,0.462966667,NA,0.1111,0.25,0.675176667,0.559672727,0.560346667,0.3611,NA,0.664305556,0.531554545,0.5049,0.666666667,0.56779,0.5282,0.1429,0.561785714,0.3333,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0.54322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2857,0.1429,0.2556,NA,0.36914,NA,0.5238,0.5238,NA,0.50515,0.701766667,0.37395,0.1818,0.1,0.509533333,0.4951,NA,0.1111,NA,0.24545,NA,0.1767,0.0909,0.429385714,0.393933333,0.695814286,0.3738,0.47076,0.55715,0.3781625,0.68516,0.542371429,0.570633333,0.6072875,NA,0.4811,0.198025,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4136,0.435725,NA,NA,NA,NA
0.29165,0.30545,0.50002,0.6736,0.314316667,0.40995,0.2666,0.522916667,NA,NA,NA,0.544517647,0.691585714,0.638767857,0.439414286,0.581625,0.10795,0.1667,0.44637,0.697666667,0.1111,0.40424,0.0556,0.410081818,0.27885,0.6,0.537575,NA,NA,0.4678375,0.1357,0.35465,0.447014286,0.467877778,0.4829,0.577257143,0.453875,0.722233333,0.1544,0.4718,0.072,0.0556,0.0909,0.355566667,0.537516667,0.52243,NA,0.32145,0.2119,0.31126,NA,0.196933333,0.2636,0.3333,0.0385,NA,0.49005,NA,0.0588,NA,NA,0.3,0.648103846,0.614266667,0.342916667,0.65,NA,0.57301875,0.636016667,0.685533333,0.470066667,NA,0.429788889,0.525,0.479633333,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,0.1429,NA,NA,NA,0.338933333,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.28845,NA,0.1053,NA,0.674844444,0.0149,0.54165,0.2889,NA,0.421275,0.4861,0.145,0.5,0.5,0.6842,0.455566667,NA,0.25,NA,0.7619,NA,0.3333,0.0833,0.4824,0.2727,0.5163625,0.48845,0.701766667,0.557888889,0.4008875,0.479166667,0.60715,0.582557143,0.561816667,0.54165,0.438766667,0.514777778,NA,0.5,NA,NA,NA,NA,NA,NA,0.5,0.4192,0.28125,NA,0.5,NA,NA
0.377966667,0.504766667,0.263475,0.55,0.282925,0.3684,0.2528,0.539654545,NA,NA,1,0.6035,0.68155,0.574038462,0.39309,0.620021429,0.10415,NA,0.583390909,0.433025,0.1,0.315022222,0.19445,0.515873913,0.1979,0.6667,0.49475,NA,NA,0.5684,0.4722,0.47202,0.4723,0.47285,0.05,0.5432,0.5337,NA,0.3718,0.590271429,0.24005,NA,0.40415,0.310433333,0.555271429,0.554927273,0.3333,0.729166667,0.4074,0.36948,NA,0.231583333,0.29215,0.233433333,0.2935,0.52,0.463633333,NA,0.694433333,NA,NA,NA,0.569118519,0.544583333,0.426428571,NA,NA,0.607842857,0.502275,0.596366667,NA,0.5207625,0.502911111,NA,0.71052,NA,NA,0.547633333,NA,0.5,NA,NA,NA,NA,0.22915,NA,NA,NA,NA,0.5,NA,0.5625,NA,NA,NA,0.26068,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.0204,0.1667,0.63834,0.0417,0.251333333,NA,NA,0.36742,0.05,0.484966667,0.1,NA,0.1213,0.4619,NA,0.6574,NA,0.74,0.3333,0.0952,NA,0.5526,0.625,0.4947,0.54545,0.351866667,0.4495,0.576833333,NA,0.61905,0.54972,0.625657143,0.521366667,0.391816667,0.39202,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,0.458325,0.2857,NA,NA,NA,NA
0.509,0.5573,0.3039,1,0.402071429,0.4323,0.410383333,0.493038462,NA,0.25,NA,0.645094444,0.591485714,0.594247368,0.561575,0.664605263,0.57145,NA,0.47133,0.39915,0.3333,0.4305,NA,0.547161905,0.318533333,NA,0.358966667,NA,NA,0.5772125,0.19525,0.5242,0.46185,0.5356125,0.513325,0.649033333,0.521322222,NA,1,0.72462,0.25,0.125,0.52175,0.48134,0.646635714,0.4472125,0.19445,0.694433333,0.34498,0.27035,NA,0.258642857,0.21386,0.41168,0.6074,0.3526,0.3141,NA,0.1034,NA,0.57145,0.785725,0.547132,0.457066667,0.530442857,0.1111,NA,0.584594118,0.533426667,0.583033333,0.527766667,0.485855556,0.558211111,NA,0.573375,0.1111,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.5625,NA,NA,NA,1,NA,0.423014286,NA,NA,NA,NA,NA,NA,NA,0.5,NA,1,0.6,NA,NA,NA,0.6467,0.1176,0.18255,0.22915,1,0.167866667,0.55555,0.38956,NA,0.41665,0.357133333,0.400633333,NA,0.696966667,NA,1,0.5,0.357825,1,0.41188,0.735714286,0.6502,0.55555,0.765625,0.519266667,0.664716667,0.6625,0.40144,0.5017,0.625628571,0.75,0.415575,0.44964,NA,NA,1,NA,NA,NA,NA,NA,NA,0.25,0.381483333,NA,NA,NA,NA
0.325925,0.2348,0.52864,0.66665,0.446242857,0.340666667,0.430525,0.435690909,NA,NA,NA,0.572794118,NA,0.659740909,0.48944,0.556983333,NA,NA,0.516057143,0.2984,0.125,0.25448,NA,0.517704762,0.1405,0.6032,0.361133333,NA,NA,0.4713,NA,0.34675,0.536844444,0.4674375,NA,0.539775,0.531766667,0.25,NA,0.675325,0.14765,0.1909,0.308066667,0.48925,0.485733333,0.672145455,NA,NA,0.35305,0.47418,NA,0.34852,0.360366667,0.3551,0.22915,0.25,0.2607,NA,0.26515,NA,NA,NA,0.699143333,0.606266667,0.704842857,0.2,NA,0.715583333,0.5925,0.567,NA,0.55408,0.405922222,NA,0.5525,0.375,NA,0.1667,NA,NA,0.3333,NA,NA,0.66665,NA,0.5,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,0.4710625,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.5,0.4048,NA,0.0238,0.1429,0.516666667,NA,0.2,NA,0.0909,0.25435,0.5238,0.4263,0.3333,0.5625,0.635725,0.58334,0.25,NA,NA,0.57145,NA,0.56385,0.3333,0.472366667,0.475,0.71582,0.255966667,0.69668,0.453285714,0.39732,0.33,0.487433333,0.7615,0.492116667,NA,0.583333333,0.321766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36515,0.299716667,NA,NA,NA,NA
NA,0.3465,0.593371429,0.685725,0.6081375,0.39156,0.399325,0.5739625,NA,NA,NA,0.573533333,0.6437125,0.686995652,0.461053846,0.61159,0.1538,0.125,0.51279,0.55495,0.58335,0.378963636,NA,0.593988,0.525633333,NA,0.61952,NA,NA,0.5077625,0.2222,0.75,0.581866667,0.5622625,NA,0.32652,0.456133333,0.725,1,0.307633333,0.0227,0.52705,NA,0.506875,0.517530769,0.4645375,NA,0.1125,0.502325,0.25404,NA,0.249133333,0.371066667,0.165,0.36905,0.52175,0.2,NA,0.2857,NA,NA,1,0.586360714,0.616385714,0.460322222,0.17145,NA,0.704784211,0.652118182,0.5633,0.2,0.476955556,0.537409091,NA,0.541666667,0.2,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333,NA,NA,NA,NA,NA,NA,NA,0.624188889,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.1,NA,NA,NA,0.680566667,NA,0.270825,NA,1,0.253575,0.1429,0.688542857,0.25,0.5,0.4048,NA,NA,NA,NA,0.246966667,0.5,0.875,0.6667,0.5156,0.297925,0.538733333,0.4894,0.375,0.62334,0.60169,0.358966667,NA,0.444185714,0.571283333,0.53845,0.125,0.308825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149225,0.0769,NA,NA,NA,NA
